City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Amritsar,2017-10-12,52.15,168.17,4.99,14.12,38.87,36.98,0.0,3.01,27.75,1.76,0.0,0.0,463.0,Satisfactory
Amritsar,2017-10-13,52.15,168.17,4.99,14.12,39.54,43.69,0.0,3.01,28.63,1.63,0.0,0.0,463.0,Satisfactory
Amritsar,2017-10-14,52.15,168.17,4.99,14.12,42.91,41.55,0.0,3.01,24.69,2.39,0.0,0.0,463.0,Satisfactory
Amritsar,2017-10-15,139.16,291.88,18.64,37.98,31.23,45.62,0.0,5.22,20.78,1.61,0.0,0.0,463.0,Satisfactory
Amritsar,2017-10-16,139.16,291.88,18.64,37.98,40.11,47.31,0.0,5.22,24.38,4.47,0.0,0.0,463.0,Satisfactory
Amritsar,2017-10-17,139.16,291.88,18.64,37.98,43.07,47.38,0.0,5.22,16.35,10.28,0.0,0.0,463.0,Satisfactory
Amritsar,2017-10-18,139.16,291.88,18.64,37.98,47.35,48.08,0.0,5.22,25.89,2.87,0.0,0.0,463.0,Satisfactory
Amritsar,2017-10-19,139.16,291.88,18.64,37.98,55.06,51.89,0.69,5.22,17.49,3.4,4.45,13.24,463.0,Satisfactory
Amritsar,2017-10-20,248.12,445.44,29.93,40.11,70.05,60.89,1.08,9.66,12.32,3.47,7.62,28.33,463.0,Severe
Amritsar,2017-10-21,148.47,318.1,12.04,32.77,44.81,48.33,1.17,4.9,12.08,3.47,7.42,27.97,320.0,Very Poor
Amritsar,2017-10-22,194.47,357.95,13.87,35.42,49.29,50.88,1.25,5.15,10.86,3.45,7.74,28.02,338.0,Very Poor
Amritsar,2017-10-23,214.73,276.08,18.8,41.72,60.52,54.25,1.17,6.44,12.38,2.9,6.88,26.67,395.0,Very Poor
Amritsar,2017-10-24,71.13,191.27,19.23,40.37,59.6,56.56,1.03,4.28,11.79,2.37,6.8,24.64,229.0,Poor
Amritsar,2017-10-25,126.19,312.7,27.26,46.16,73.42,67.83,1.37,5.91,13.68,2.49,11.07,27.32,239.0,Poor
Amritsar,2017-10-26,133.53,309.8,18.63,41.42,60.05,62.82,1.19,4.74,20.3,3.0,11.05,27.68,318.0,Very Poor
Amritsar,2017-10-27,150.33,299.12,9.42,39.46,48.88,62.45,1.13,5.8,12.62,3.24,11.41,25.08,308.0,Very Poor
Amritsar,2017-10-28,165.75,302.65,15.8,39.01,54.81,66.54,1.42,5.62,13.11,2.98,12.45,25.99,338.0,Very Poor
Amritsar,2017-10-29,221.93,295.75,14.34,39.44,53.78,67.53,1.3,5.2,14.02,2.91,12.53,26.57,356.0,Very Poor
Amritsar,2017-10-30,147.44,289.42,15.54,39.07,54.62,67.76,1.37,4.87,10.89,2.91,12.41,25.97,341.0,Very Poor
Amritsar,2017-10-31,174.03,267.13,20.75,41.44,62.18,70.6,1.45,4.39,9.84,3.0,12.98,26.31,271.0,Poor
Amritsar,2017-11-01,145.27,261.79,17.83,39.11,56.94,66.67,1.11,3.59,15.1,2.83,11.85,25.7,304.0,Very Poor
Amritsar,2017-11-02,129.13,259.59,14.12,32.27,46.39,62.85,1.15,4.98,14.08,2.85,11.89,26.93,314.0,Very Poor
Amritsar,2017-11-03,146.53,252.25,8.45,29.28,37.73,62.9,1.31,3.88,15.18,3.71,12.22,26.31,317.0,Very Poor
